,sst_avg,air_avg,dlwrf_avg,dswrf_avg,prate_avg,runof_avg,shum_avg,csdlf_avg,csdsf_avg,uswrf_avg,extend,id,cat_id,date,month,days_from_start
374,13.767832884312428,276.1443786621094,286.0062561035156,184.7790985107422,2.6121306291315705e-05,1.5849955947817485,7.765013694763184,258.8580017089844,247.89938354492188,53.659088134765625,15.032032258064516,1,1,2013-03-01,3,12478
375,13.766789766889655,276.3647766113281,287.74456787109375,173.0586395263672,2.611263880680781e-05,1.5090073417759962,7.869359493255615,260.8165283203125,231.38409423828125,47.3583984375,14.298733333333333,1,1,2013-04-01,4,12509
376,13.69616030046348,277.48907470703125,291.3117370605469,179.1669158935547,2.643608058860991e-05,1.3212388359561456,8.020068168640137,264.61376953125,234.62718200683594,54.50530242919922,12.99725806451613,1,1,2013-05-01,5,12539
377,13.61947475969771,278.9547119140625,298.0622253417969,189.2123260498047,2.751797546807211e-05,1.1882961996181742,8.359291076660156,271.5343933105469,245.82208251953125,59.385009765625,11.360133333333332,1,1,2013-06-01,6,12570
378,13.662430934496221,280.80584716796875,306.31707763671875,190.18844604492188,2.9516819267882966e-05,1.0525442094945197,8.835165977478027,280.108642578125,250.15281677246094,54.66538619995117,8.131677419354839,1,1,2013-07-01,7,12600
379,13.935770508459097,280.634521484375,308.8988952636719,183.08456420898438,2.9177055694162846e-05,0.957028955175655,9.016778945922852,282.9190368652344,244.61175537109375,48.91474914550781,6.013516129032259,1,1,2013-08-01,8,12631
380,14.113121874928652,280.7867736816406,307.2324523925781,173.7537841796875,2.754414344963152e-05,0.9637843389667224,8.935032844543457,281.4433288574219,233.1023406982422,42.09211349487305,5.208266666666666,1,1,2013-09-01,9,12662
381,13.990427863649854,279.9876708984375,301.6637268066406,167.57931518554688,2.7420839614933357e-05,0.9725871253159986,8.520703315734863,275.5504455566406,225.239013671875,40.411949157714844,7.45483870967742,1,1,2013-10-01,10,12692
382,13.685720564396448,278.3963928222656,292.58935546875,180.03257751464844,2.63417878159089e-05,0.9511615138961759,7.989604949951172,266.0829772949219,237.80072021484375,52.22474670410156,9.939033333333333,1,1,2013-11-01,11,12723
383,13.512431790680152,278.06182861328125,289.77825927734375,196.96530151367188,2.7576837965170853e-05,1.0576915696876446,7.781772136688232,262.26654052734375,259.4327697753906,64.91943359375,12.18425806451613,1,1,2013-12-01,12,12753
384,13.474430066896504,277.93914794921875,289.7270202636719,205.20335388183594,2.692357520572841e-05,1.2471657762804023,7.734082221984863,262.47650146484375,271.28131103515625,68.95305633544922,13.647483870967742,1,1,2014-01-01,1,12784
385,13.655705609717117,277.43731689453125,288.8076171875,199.62759399414062,2.667552325874567e-05,1.429422866251213,7.759628772735596,261.8335876464844,265.9700927734375,63.39631652832031,14.41757142857143,1,1,2014-02-01,2,12815
